cell,intensity_from,intensity_to,branch,time_s,vm_mv
Tm2,0.5,1.0,negative,-0.5,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.475,0.27027027027027023
Tm2,0.5,1.0,negative,-0.475,-0.5405405405405405
Tm2,0.5,1.0,positive,-0.45,0.27027027027027023
Tm2,0.5,1.0,negative,-0.45,-0.5405405405405405
Tm2,0.5,1.0,positive,-0.425,0.27027027027027023
Tm2,0.5,1.0,negative,-0.425,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.4,0.27027027027027023
Tm2,0.5,1.0,negative,-0.4,-0.27027027027027023
Tm2,0.5,1.0,negative,-0.375,-0.27027027027027023
Tm2,0.5,1.0,negative,-0.35,-0.5405405405405405
Tm2,0.5,1.0,negative,-0.325,-0.5405405405405405
Tm2,0.5,1.0,negative,-0.3,-0.27027027027027023
Tm2,0.5,1.0,negative,-0.275,-0.27027027027027023
Tm2,0.5,1.0,negative,-0.25,-0.27027027027027023
Tm2,0.5,1.0,negative,-0.225,-0.5405405405405405
Tm2,0.5,1.0,negative,-0.2,-0.5405405405405405
Tm2,0.5,1.0,negative,-0.175,-0.27027027027027023
Tm2,0.5,1.0,negative,-0.15,-0.27027027027027023
Tm2,0.5,1.0,negative,-0.125,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.1,0.27027027027027023
Tm2,0.5,1.0,negative,-0.1,-0.5405405405405405
Tm2,0.5,1.0,positive,-0.075,0.27027027027027023
Tm2,0.5,1.0,negative,-0.075,-0.5405405405405405
Tm2,0.5,1.0,positive,-0.05,0.27027027027027023
Tm2,0.5,1.0,negative,-0.05,-0.27027027027027023
Tm2,0.5,1.0,positive,-0.025,0.27027027027027023
Tm2,0.5,1.0,negative,-0.025,-0.27027027027027023
Tm2,0.5,1.0,positive,0.0,0.27027027027027023
Tm2,0.5,1.0,negative,0.0,-0.27027027027027023
Tm2,0.5,1.0,positive,0.025,0.27027027027027023
Tm2,0.5,1.0,positive,0.075,1.3513513513513513
Tm2,0.5,1.0,negative,0.075,-0.27027027027027023
Tm2,0.5,1.0,positive,0.1,7.297297297297297
Tm2,0.5,1.0,negative,0.1,-0.5405405405405405
Tm2,0.5,1.0,positive,0.125,9.45945945945946
Tm2,0.5,1.0,negative,0.125,-1.6216216216216215
Tm2,0.5,1.0,positive,0.15,10.0
Tm2,0.5,1.0,negative,0.15,-2.4324324324324325
Tm2,0.5,1.0,positive,0.175,12.432432432432432
Tm2,0.5,1.0,negative,0.175,-2.7027027027027026
Tm2,0.5,1.0,positive,0.2,15.135135135135135
Tm2,0.5,1.0,negative,0.2,-2.7027027027027026
Tm2,0.5,1.0,positive,0.225,16.216216216216214
Tm2,0.5,1.0,negative,0.225,-2.972972972972973
Tm2,0.5,1.0,positive,0.25,16.486486486486484
Tm2,0.5,1.0,negative,0.25,-2.972972972972973
Tm2,0.5,1.0,positive,0.275,16.486486486486484
Tm2,0.5,1.0,negative,0.275,-2.972972972972973
Tm2,0.5,1.0,positive,0.3,14.864864864864865
Tm2,0.5,1.0,negative,0.3,-2.7027027027027026
Tm2,0.5,1.0,positive,0.325,14.054054054054053
Tm2,0.5,1.0,negative,0.325,-2.7027027027027026
Tm2,0.5,1.0,positive,0.35,12.702702702702702
Tm2,0.5,1.0,negative,0.35,-2.4324324324324325
Tm2,0.5,1.0,positive,0.375,12.702702702702702
Tm2,0.5,1.0,negative,0.375,-2.4324324324324325
Tm2,0.5,1.0,positive,0.4,11.08108108108108
Tm2,0.5,1.0,negative,0.4,-2.162162162162162
Tm2,0.5,1.0,positive,0.425,11.08108108108108
Tm2,0.5,1.0,negative,0.425,-2.162162162162162
Tm2,0.5,1.0,positive,0.45,8.91891891891892
Tm2,0.5,1.0,negative,0.45,-2.162162162162162
Tm2,0.5,1.0,positive,0.475,8.378378378378377
Tm2,0.5,1.0,negative,0.475,-2.162162162162162
Tm2,0.5,1.0,positive,0.5,7.027027027027026
Tm2,0.5,1.0,negative,0.5,-1.8918918918918919
Tm2,0.5,1.0,positive,0.525,6.756756756756756
Tm2,0.5,1.0,negative,0.525,-1.8918918918918919
Tm2,0.5,1.0,positive,0.55,6.486486486486486
Tm2,0.5,1.0,negative,0.55,-1.6216216216216215
Tm2,0.5,1.0,positive,0.575,5.405405405405405
Tm2,0.5,1.0,negative,0.575,-1.6216216216216215
Tm2,0.5,1.0,positive,0.6,5.405405405405405
Tm2,0.5,1.0,negative,0.6,-1.3513513513513513
Tm2,0.5,1.0,positive,0.625,5.405405405405405
Tm2,0.5,1.0,negative,0.625,-1.081081081081081
Tm2,0.5,1.0,positive,0.65,4.324324324324324
Tm2,0.5,1.0,negative,0.65,-1.081081081081081
Tm2,0.5,1.0,positive,0.675,4.324324324324324
Tm2,0.5,1.0,negative,0.675,-1.081081081081081
Tm2,0.5,1.0,positive,0.7,3.7837837837837838
Tm2,0.5,1.0,negative,0.7,-1.081081081081081
Tm2,0.5,1.0,positive,0.725,3.7837837837837838
Tm2,0.5,1.0,negative,0.725,-1.081081081081081
Tm2,0.5,1.0,positive,0.75,2.4324324324324325
Tm2,0.5,1.0,negative,0.75,-1.081081081081081
Tm2,0.5,1.0,positive,0.775,2.162162162162162
Tm2,0.5,1.0,negative,0.775,-1.081081081081081
Tm2,0.5,1.0,positive,0.8,1.8918918918918919
Tm2,0.5,1.0,negative,0.8,-1.081081081081081
Tm2,0.5,1.0,positive,0.825,1.081081081081081
Tm2,0.5,1.0,negative,0.825,-1.081081081081081
Tm2,0.5,1.0,positive,0.85,1.081081081081081
Tm2,0.5,1.0,negative,0.85,-1.081081081081081
Tm2,0.5,1.0,positive,0.875,0.8108108108108107
Tm2,0.5,1.0,negative,0.875,-1.081081081081081
Tm2,0.5,1.0,positive,0.9,0.8108108108108107
Tm2,0.5,1.0,negative,0.9,-0.8108108108108107
Tm2,0.5,1.0,negative,0.925,0.27027027027027023
Tm2,0.5,1.0,positive,0.925,-0.5405405405405405
Tm2,0.5,1.0,negative,0.95,0.27027027027027023
Tm2,0.5,1.0,positive,0.95,-0.5405405405405405
Tm2,0.5,1.0,positive,0.975,-0.5405405405405405
Tm2,0.5,1.0,positive,1.0,-0.27027027027027023
Tm2,0.5,1.0,positive,1.025,-0.27027027027027023
Tm2,0.5,1.0,positive,1.05,-0.27027027027027023
Tm2,0.5,1.0,positive,1.075,-0.27027027027027023
Tm2,0.5,1.0,positive,1.1,-0.5405405405405405
Tm2,0.5,1.0,positive,1.125,-0.27027027027027023
Tm2,0.5,1.0,negative,1.15,0.27027027027027023
Tm2,0.5,1.0,positive,1.15,-0.8108108108108107
Tm2,0.5,1.0,negative,1.175,0.27027027027027023
Tm2,0.5,1.0,positive,1.175,-0.8108108108108107
Tm2,0.5,1.0,negative,1.2,0.27027027027027023
Tm2,0.5,1.0,positive,1.2,-1.081081081081081
Tm2,0.5,1.0,negative,1.225,0.27027027027027023
Tm2,0.5,1.0,positive,1.225,-1.081081081081081
Tm2,0.5,1.0,negative,1.25,0.27027027027027023
Tm2,0.5,1.0,positive,1.25,-1.3513513513513513
Tm2,0.5,1.0,negative,1.275,0.5405405405405405
Tm2,0.5,1.0,positive,1.275,-1.3513513513513513
Tm2,0.5,1.0,negative,1.3,0.5405405405405405
Tm2,0.5,1.0,positive,1.3,-1.3513513513513513
Tm2,0.5,1.0,negative,1.325,0.5405405405405405
Tm2,0.5,1.0,positive,1.325,-1.3513513513513513
Tm2,0.5,1.0,negative,1.35,0.27027027027027023
Tm2,0.5,1.0,positive,1.35,-1.3513513513513513
Tm2,0.5,1.0,negative,1.375,0.27027027027027023
Tm2,0.5,1.0,positive,1.375,-1.6216216216216215
Tm2,0.5,1.0,negative,1.4,0.5405405405405405
Tm2,0.5,1.0,positive,1.4,-1.6216216216216215
Tm2,0.5,1.0,negative,1.425,0.8108108108108107
Tm2,0.5,1.0,positive,1.425,-1.8918918918918919
Tm2,0.5,1.0,negative,1.45,1.081081081081081
Tm2,0.5,1.0,positive,1.45,-1.8918918918918919
Tm2,0.5,1.0,negative,1.475,1.3513513513513513
Tm2,0.5,1.0,negative,1.5,1.081081081081081
Tm2,0.5,1.0,positive,1.5,-2.4324324324324325
Tm2,0.5,1.0,negative,1.525,1.081081081081081
Tm2,0.5,1.0,positive,1.525,-2.4324324324324325
Tm2,0.5,1.0,negative,1.55,0.8108108108108107
Tm2,0.5,1.0,positive,1.55,-2.4324324324324325
Tm2,0.5,1.0,negative,1.575,0.8108108108108107
Tm2,0.5,1.0,positive,1.575,-2.4324324324324325
Tm2,0.5,1.0,negative,1.6,1.081081081081081
Tm2,0.5,1.0,positive,1.6,-2.162162162162162
Tm2,0.5,1.0,negative,1.625,1.081081081081081
Tm2,0.5,1.0,positive,1.625,-2.162162162162162
Tm2,0.5,1.0,negative,1.65,1.081081081081081
Tm2,0.5,1.0,positive,1.65,-2.162162162162162
Tm2,0.5,1.0,negative,1.675,1.081081081081081
Tm2,0.5,1.0,positive,1.675,-2.162162162162162
Tm2,0.5,1.0,negative,1.7,1.3513513513513513
Tm2,0.5,1.0,positive,1.7,-2.4324324324324325
Tm2,0.5,1.0,negative,1.725,1.081081081081081
Tm2,0.5,1.0,positive,1.725,-2.4324324324324325
Tm2,0.5,1.0,negative,1.75,1.3513513513513513
Tm2,0.5,1.0,positive,1.75,-2.4324324324324325
Tm2,0.5,1.0,negative,1.775,1.3513513513513513
Tm2,0.5,1.0,positive,1.775,-2.4324324324324325
Tm2,0.5,1.0,negative,1.8,1.081081081081081
Tm2,0.5,1.0,positive,1.8,-2.4324324324324325
Tm2,0.5,1.0,negative,1.825,1.081081081081081
Tm2,0.5,1.0,positive,1.825,-2.162162162162162
Tm2,0.5,1.0,negative,1.85,0.8108108108108107
Tm2,0.5,1.0,positive,1.85,-2.162162162162162
Tm2,0.5,1.0,negative,1.875,0.8108108108108107
Tm2,0.5,1.0,positive,1.875,-2.162162162162162
Tm2,0.5,1.0,negative,1.9,1.081081081081081
Tm2,0.5,1.0,positive,1.9,-2.162162162162162
Tm2,0.5,1.0,negative,1.925,1.6216216216216215
Tm2,0.5,1.0,positive,1.925,-2.162162162162162
Tm2,0.5,1.0,negative,1.95,1.3513513513513513
Tm2,0.5,1.0,positive,1.95,-2.4324324324324325
Tm2,0.5,1.0,negative,1.975,1.3513513513513513
Tm2,0.5,1.0,positive,1.975,-2.4324324324324325
Tm2,0.5,1.0,negative,2.0,1.3513513513513513
Tm2,0.5,1.0,positive,2.0,-2.4324324324324325
Tm2,0.5,1.0,negative,2.025,1.081081081081081
Tm2,0.5,1.0,positive,2.025,-2.162162162162162
Tm2,0.5,1.0,negative,2.05,0.8108108108108107
Tm2,0.5,1.0,negative,2.075,0.8108108108108107
Tm2,0.5,1.0,positive,2.075,-2.4324324324324325
Tm2,0.5,1.0,negative,2.1,0.5405405405405405
Tm2,0.5,1.0,positive,2.1,-2.4324324324324325
Tm2,0.5,1.0,negative,2.125,0.8108108108108107
Tm2,0.5,1.0,positive,2.125,-2.162162162162162
Tm2,0.5,1.0,negative,2.15,1.081081081081081
Tm2,0.5,1.0,positive,2.15,-2.162162162162162
Tm2,0.5,1.0,negative,2.175,1.081081081081081
Tm2,0.5,1.0,negative,2.2,0.8108108108108107
Tm2,0.5,1.0,positive,2.2,-1.8918918918918919
Tm2,0.5,1.0,negative,2.225,0.8108108108108107
Tm2,0.5,1.0,positive,2.225,-2.162162162162162
Tm2,0.5,1.0,negative,2.25,0.5405405405405405
Tm2,0.5,1.0,positive,2.25,-2.162162162162162
Tm2,0.5,1.0,negative,2.275,0.5405405405405405
Tm2,0.5,1.0,positive,2.275,-2.162162162162162
Tm2,0.5,1.0,negative,2.3,0.8108108108108107
Tm2,0.5,1.0,negative,2.325,0.8108108108108107
Tm2,0.5,1.0,positive,2.325,-2.162162162162162
Tm2,0.5,1.0,negative,2.35,1.081081081081081
Tm2,0.5,1.0,positive,2.35,-2.162162162162162
Tm2,0.5,1.0,negative,2.375,1.081081081081081
Tm2,0.5,1.0,positive,2.375,-2.162162162162162
Tm2,0.5,1.0,negative,2.4,1.081081081081081
Tm2,0.5,1.0,positive,2.4,-2.162162162162162
Tm2,0.5,1.0,negative,2.425,1.081081081081081
Tm2,0.5,1.0,positive,2.425,-2.162162162162162
Tm2,0.5,1.0,negative,2.45,1.081081081081081
Tm2,0.5,1.0,positive,2.45,-2.162162162162162
Tm2,0.5,1.0,negative,2.475,1.081081081081081
Tm2,0.5,1.0,positive,2.475,-2.162162162162162
Tm2,0.5,1.0,negative,2.5,1.3513513513513513
Tm2,0.5,1.0,positive,2.5,-2.162162162162162
Tm2,0.5,1.0,negative,2.525,1.3513513513513513
Tm2,0.5,1.0,positive,2.525,-2.162162162162162
Tm2,0.5,1.0,negative,2.55,1.3513513513513513
Tm2,0.5,1.0,positive,2.55,-2.162162162162162
Tm2,0.5,1.0,negative,2.575,1.3513513513513513
Tm2,0.5,1.0,negative,2.6,1.3513513513513513
Tm2,0.5,1.0,negative,2.625,1.081081081081081
Tm2,0.5,1.0,positive,2.625,-2.162162162162162
Tm2,0.5,1.0,negative,2.65,0.8108108108108107
Tm2,0.5,1.0,positive,2.65,-2.162162162162162
Tm2,0.5,1.0,negative,2.675,0.8108108108108107
Tm2,0.5,1.0,positive,2.675,-2.4324324324324325
Tm2,0.5,1.0,negative,2.7,0.8108108108108107
Tm2,0.5,1.0,positive,2.7,-2.4324324324324325
Tm2,0.5,1.0,negative,2.725,0.8108108108108107
Tm2,0.5,1.0,positive,2.725,-2.4324324324324325
Tm2,0.5,1.0,negative,2.75,0.5405405405405405
Tm2,0.5,1.0,positive,2.75,-2.4324324324324325
Tm2,0.5,1.0,negative,2.775,0.5405405405405405
Tm2,0.5,1.0,positive,2.775,-2.4324324324324325
Tm2,0.5,1.0,negative,2.8,0.5405405405405405
Tm2,0.5,1.0,positive,2.8,-2.162162162162162
Tm2,0.5,1.0,negative,2.825,0.8108108108108107
Tm2,0.5,1.0,positive,2.825,-2.4324324324324325
Tm2,0.5,1.0,negative,2.85,1.081081081081081
Tm2,0.5,1.0,positive,2.85,-2.4324324324324325
Tm2,0.5,1.0,negative,2.875,1.081081081081081
Tm2,0.5,1.0,positive,2.875,-2.4324324324324325
Tm2,0.5,1.0,negative,2.9,1.081081081081081
Tm2,0.5,1.0,positive,2.9,-2.4324324324324325
Tm2,0.5,1.0,negative,2.925,1.3513513513513513
Tm2,0.5,1.0,positive,2.925,-2.4324324324324325
Tm2,0.5,1.0,negative,2.95,1.3513513513513513
Tm2,0.5,1.0,positive,2.95,-2.4324324324324325
Tm2,0.5,1.0,negative,2.975,1.3513513513513513
Tm2,0.5,1.0,positive,2.975,-2.4324324324324325
Tm2,0.5,1.0,negative,3.0,1.081081081081081
Tm2,0.5,1.0,positive,3.0,-2.4324324324324325
Tm2,0.5,1.0,negative,3.025,0.8108108108108107
Tm2,0.5,1.0,positive,3.025,-2.162162162162162
Tm2,0.5,1.0,negative,3.05,0.8108108108108107
Tm2,0.5,1.0,positive,3.05,-2.162162162162162
Tm2,0.5,1.0,negative,3.075,0.8108108108108107
Tm2,0.5,1.0,positive,3.075,-1.8918918918918919
Tm2,0.5,1.0,negative,3.1,0.8108108108108107
Tm2,0.5,1.0,positive,3.1,-1.8918918918918919
Tm2,0.5,1.0,negative,3.125,0.8108108108108107
Tm2,0.5,1.0,positive,3.125,-1.8918918918918919
Tm2,0.5,1.0,negative,3.15,0.8108108108108107
Tm2,0.5,1.0,positive,3.15,-1.8918918918918919
Tm2,0.5,1.0,negative,3.175,0.5405405405405405
Tm2,0.5,1.0,positive,3.175,-1.8918918918918919
Tm2,0.5,1.0,negative,3.2,0.27027027027027023
Tm2,0.5,1.0,positive,3.2,-1.8918918918918919
Tm2,0.5,1.0,negative,3.225,0.27027027027027023
Tm2,0.5,1.0,positive,3.225,-1.8918918918918919
Tm2,0.5,1.0,negative,3.25,0.5405405405405405
Tm2,0.5,1.0,positive,3.25,-1.8918918918918919
Tm2,0.5,1.0,negative,3.275,0.5405405405405405
Tm2,0.5,1.0,positive,3.275,-1.8918918918918919
Tm2,0.5,1.0,negative,3.3,0.8108108108108107
Tm2,0.5,1.0,positive,3.3,-1.8918918918918919
Tm2,0.5,1.0,negative,3.325,0.8108108108108107
Tm2,0.5,1.0,positive,3.325,-1.8918918918918919
Tm2,0.5,1.0,negative,3.35,0.8108108108108107
Tm2,0.5,1.0,positive,3.35,-1.8918918918918919
Tm2,0.5,1.0,negative,3.375,0.8108108108108107
Tm2,0.5,1.0,positive,3.375,-1.6216216216216215
Tm2,0.5,1.0,negative,3.4,0.8108108108108107
Tm2,0.5,1.0,positive,3.4,-1.6216216216216215
Tm2,0.5,1.0,negative,3.425,0.5405405405405405
Tm2,0.5,1.0,positive,3.425,-1.6216216216216215
Tm2,0.5,1.0,negative,3.45,0.5405405405405405
Tm2,0.5,1.0,negative,3.475,0.27027027027027023
Tm2,0.5,1.0,positive,3.475,-1.6216216216216215
Tm2,0.5,1.0,negative,3.5,0.5405405405405405
Tm2,0.5,1.0,positive,3.5,-1.6216216216216215
Tm2,0.5,1.0,negative,3.525,0.8108108108108107
Tm2,0.5,1.0,positive,3.525,-1.8918918918918919
Tm2,0.5,1.0,negative,3.55,0.8108108108108107
Tm2,0.5,1.0,positive,3.55,-1.8918918918918919
Tm2,0.5,1.0,negative,3.575,0.8108108108108107
Tm2,0.5,1.0,positive,3.575,-1.8918918918918919
Tm2,0.5,1.0,negative,3.6,0.8108108108108107
Tm2,0.5,1.0,positive,3.6,-1.6216216216216215
Tm2,0.5,1.0,negative,3.625,0.8108108108108107
Tm2,0.5,1.0,positive,3.625,-1.6216216216216215
Tm2,0.5,1.0,negative,3.65,0.8108108108108107
Tm2,0.5,1.0,positive,3.65,-1.6216216216216215
Tm2,0.5,1.0,negative,3.675,0.8108108108108107
Tm2,0.5,1.0,positive,3.675,-1.6216216216216215
Tm2,0.5,1.0,negative,3.7,1.081081081081081
Tm2,0.5,1.0,positive,3.7,-1.3513513513513513
Tm2,0.5,1.0,negative,3.725,1.081081081081081
Tm2,0.5,1.0,positive,3.725,-1.3513513513513513
Tm2,0.5,1.0,negative,3.75,1.3513513513513513
Tm2,0.5,1.0,positive,3.75,-1.3513513513513513
Tm2,0.5,1.0,negative,3.775,1.081081081081081
Tm2,0.5,1.0,positive,3.775,-1.3513513513513513
Tm2,0.5,1.0,negative,3.8,0.8108108108108107
Tm2,0.5,1.0,positive,3.8,-1.6216216216216215
Tm2,0.5,1.0,negative,3.825,0.8108108108108107
Tm2,0.5,1.0,positive,3.825,-1.6216216216216215
Tm2,0.5,1.0,negative,3.85,0.8108108108108107
Tm2,0.5,1.0,positive,3.85,-1.6216216216216215
Tm2,0.5,1.0,negative,3.875,0.8108108108108107
Tm2,0.5,1.0,positive,3.875,-1.6216216216216215
Tm2,0.5,1.0,negative,3.9,0.8108108108108107
Tm2,0.5,1.0,negative,3.925,0.8108108108108107
Tm2,0.5,1.0,positive,3.925,-1.6216216216216215
Tm2,0.5,1.0,negative,3.95,0.8108108108108107
Tm2,0.5,1.0,positive,3.95,-1.6216216216216215
Tm2,0.5,1.0,negative,3.975,0.5405405405405405
Tm2,0.5,1.0,positive,3.975,-1.6216216216216215
Tm2,0.5,1.0,negative,4.0,0.27027027027027023
Tm2,0.5,1.0,positive,4.0,-1.6216216216216215
Tm2,0.5,1.0,negative,4.025,0.8108108108108107
Tm2,0.5,1.0,positive,4.025,-1.6216216216216215
Tm2,0.5,1.0,negative,4.05,0.8108108108108107
Tm2,0.5,1.0,positive,4.05,-1.6216216216216215
Tm2,0.5,1.0,negative,4.075,0.8108108108108107
Tm2,0.5,1.0,positive,4.075,-1.6216216216216215
Tm2,0.5,1.0,negative,4.1,1.081081081081081
Tm2,0.5,1.0,positive,4.1,-1.3513513513513513
Tm2,0.5,1.0,negative,4.125,0.8108108108108107
Tm2,0.5,1.0,positive,4.125,-1.3513513513513513
Tm2,0.5,1.0,negative,4.15,0.8108108108108107
Tm2,0.5,1.0,positive,4.15,-1.6216216216216215
Tm2,0.5,1.0,negative,4.175,1.081081081081081
Tm2,0.5,1.0,positive,4.175,-1.3513513513513513
Tm2,0.5,1.0,negative,4.2,1.081081081081081
Tm2,0.5,1.0,positive,4.2,-1.081081081081081
Tm2,0.5,1.0,negative,4.225,1.081081081081081
Tm2,0.5,1.0,positive,4.225,-1.081081081081081
Tm2,0.5,1.0,negative,4.25,1.3513513513513513
Tm2,0.5,1.0,positive,4.25,-1.081081081081081
Tm2,0.5,1.0,negative,4.275,1.081081081081081
Tm2,0.5,1.0,positive,4.275,-1.3513513513513513
Tm2,0.5,1.0,negative,4.3,1.081081081081081
Tm2,0.5,1.0,positive,4.3,-1.6216216216216215
Tm2,0.5,1.0,negative,4.325,1.081081081081081
Tm2,0.5,1.0,positive,4.325,-1.6216216216216215
Tm2,0.5,1.0,negative,4.35,1.081081081081081
Tm2,0.5,1.0,positive,4.35,-1.6216216216216215
Tm2,0.5,1.0,negative,4.375,0.8108108108108107
Tm2,0.5,1.0,positive,4.375,-1.6216216216216215
Tm2,0.5,1.0,negative,4.4,0.8108108108108107
Tm2,0.5,1.0,positive,4.4,-1.6216216216216215
Tm2,0.5,1.0,negative,4.425,0.8108108108108107
Tm2,0.5,1.0,positive,4.425,-1.6216216216216215
Tm2,0.5,1.0,negative,4.45,0.5405405405405405
Tm2,0.5,1.0,positive,4.45,-1.3513513513513513
Tm2,0.5,1.0,negative,4.475,0.5405405405405405
Tm2,0.5,1.0,positive,4.475,-1.3513513513513513
Tm2,0.5,1.0,negative,4.5,0.8108108108108107
Tm2,0.5,1.0,negative,4.525,0.5405405405405405
Tm2,0.5,1.0,positive,4.525,-1.3513513513513513
